timestamp,city,country,latitude,longitude,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,temperature,humidity,wind_speed
2026-03-29 00:30:00,London,GB,51.51,-0.13,49.6,76.525,1.877,12.88,68.266,2.891,21.5,39.85,0.467,19.0,66.5,3.74
2026-03-29 01:00:00,London,GB,51.51,-0.13,45.2,81.682,1.425,9.226,87.497,2.286,19.61,38.28,0.519,22.5,49.6,11.47
2026-03-29 01:30:00,London,GB,51.51,-0.13,38.9,72.749,0.654,5.55,74.544,1.788,16.55,26.73,0.707,20.7,56.5,14.85
2026-03-29 02:00:00,London,GB,51.51,-0.13,38.7,50.208,1.852,7.198,114.07,0.798,14.01,27.02,0.991,19.6,34.3,10.78
2026-03-29 02:30:00,London,GB,51.51,-0.13,29.4,38.796,1.63,5.674,107.618,1.239,10.45,20.84,0.454,27.2,33.5,2.25
2026-03-29 03:00:00,London,GB,51.51,-0.13,38.5,53.474,1.265,6.969,30.568,1.33,15.61,23.94,0.9,24.9,43.5,1.63
2026-03-29 03:30:00,London,GB,51.51,-0.13,35.1,41.338,1.11,6.442,47.554,1.654,12.97,22.22,0.879,27.3,30.3,7.11
2026-03-29 04:00:00,London,GB,51.51,-0.13,35.4,56.633,0.958,6.542,37.884,1.973,14.81,24.88,0.758,26.7,76.4,13.8
2026-03-29 04:30:00,London,GB,51.51,-0.13,41.6,47.996,0.707,6.719,37.149,2.045,17.92,31.89,0.952,29.7,83.6,9.71
2026-03-29 05:00:00,London,GB,51.51,-0.13,50.2,76.66,1.249,10.312,37.689,2.08,18.3,34.54,1.004,25.9,39.2,6.84
2026-03-29 05:30:00,London,GB,51.51,-0.13,45.2,66.181,0.666,5.666,81.539,2.474,17.85,28.6,0.46,25.5,81.5,2.24
2026-03-29 06:00:00,London,GB,51.51,-0.13,64.5,87.641,4.325,14.977,72.551,3.644,26.25,49.52,2.071,28.3,55.8,4.79
2026-03-29 06:30:00,London,GB,51.51,-0.13,78.1,76.189,4.638,17.119,93.142,2.006,30.76,47.19,1.481,30.5,84.2,3.42
2026-03-29 07:00:00,London,GB,51.51,-0.13,78.4,163.925,2.554,10.473,68.454,2.581,34.77,69.33,0.725,28.4,81.8,5.74
2026-03-29 07:30:00,London,GB,51.51,-0.13,69.9,129.85,3.242,15.24,91.399,2.779,31.05,53.84,1.49,33.4,46.5,1.8
2026-03-29 08:00:00,London,GB,51.51,-0.13,72.5,133.269,5.092,17.614,95.992,4.462,31.49,62.36,0.791,25.0,49.2,0.26
2026-03-29 08:30:00,London,GB,51.51,-0.13,63.8,91.146,1.911,10.498,39.845,3.049,22.75,42.33,1.616,25.8,46.4,1.26
2026-03-29 09:00:00,London,GB,51.51,-0.13,59.4,123.477,3.084,13.943,118.426,1.83,26.42,42.3,0.791,33.4,79.9,2.42
2026-03-29 09:30:00,London,GB,51.51,-0.13,66.2,115.446,2.512,13.274,85.093,2.039,28.22,55.22,1.521,19.7,34.6,11.24
2026-03-29 10:00:00,London,GB,51.51,-0.13,63.7,110.612,2.388,8.389,107.68,1.855,26.66,47.4,0.885,34.8,84.3,4.43
2026-03-29 10:30:00,London,GB,51.51,-0.13,71.8,111.313,1.589,10.347,80.073,3.687,28.0,54.54,0.855,28.7,54.3,4.44
2026-03-29 11:00:00,London,GB,51.51,-0.13,63.4,136.432,3.641,15.238,107.509,2.346,28.5,52.45,2.149,25.7,65.9,8.21
2026-03-29 11:30:00,London,GB,51.51,-0.13,60.8,90.272,1.994,8.705,32.304,2.796,21.85,41.04,1.423,30.4,58.8,14.2
2026-03-29 12:00:00,London,GB,51.51,-0.13,51.7,92.061,2.211,12.511,86.81,1.299,22.85,38.86,0.612,18.9,81.6,10.12
2026-03-29 12:30:00,London,GB,51.51,-0.13,64.5,90.732,2.33,10.089,63.855,4.08,28.63,50.74,1.102,28.3,34.6,11.57
2026-03-29 13:00:00,London,GB,51.51,-0.13,66.3,72.382,2.397,11.811,65.86,1.862,27.08,51.17,1.267,33.3,60.5,11.34
2026-03-29 13:30:00,London,GB,51.51,-0.13,63.7,86.034,0.939,8.903,87.37,1.79,26.67,47.87,0.606,28.0,73.5,0.65
2026-03-29 14:00:00,London,GB,51.51,-0.13,62.4,56.004,1.978,7.99,108.559,2.241,23.43,41.47,0.982,25.1,66.3,8.86
2026-03-29 14:30:00,London,GB,51.51,-0.13,60.1,58.998,1.498,10.643,115.293,2.914,21.53,39.34,1.567,23.7,64.5,0.76
2026-03-29 15:00:00,London,GB,51.51,-0.13,55.3,98.402,2.484,9.789,114.788,2.229,21.04,37.97,1.554,20.1,45.8,9.04
2026-03-29 15:30:00,London,GB,51.51,-0.13,53.2,94.64,1.615,11.059,58.054,2.124,23.04,42.46,0.99,27.2,51.9,1.62
2026-03-29 16:00:00,London,GB,51.51,-0.13,49.3,68.106,1.712,8.962,69.092,1.736,18.91,29.1,1.439,32.9,85.9,3.61
2026-03-29 16:30:00,London,GB,51.51,-0.13,53.9,56.678,1.936,12.477,45.705,1.88,22.81,40.26,0.868,18.6,46.6,13.54
2026-03-29 17:00:00,London,GB,51.51,-0.13,53.5,41.44,1.195,9.648,53.064,1.566,18.78,32.22,0.865,24.4,51.0,8.68
2026-03-29 17:30:00,London,GB,51.51,-0.13,57.7,122.985,0.963,9.045,87.33,2.935,25.21,45.22,1.623,32.3,36.7,2.6
2026-03-29 18:00:00,London,GB,51.51,-0.13,43.1,63.335,2.557,8.94,79.967,1.85,18.47,35.99,1.325,23.0,77.2,12.73
2026-03-29 18:30:00,London,GB,51.51,-0.13,52.1,96.708,0.878,7.05,106.046,3.035,21.26,33.8,0.526,21.5,33.8,13.71
2026-03-29 19:00:00,London,GB,51.51,-0.13,44.7,68.098,1.733,8.737,73.365,1.598,18.07,29.04,0.599,33.5,59.1,4.77
2026-03-29 19:30:00,London,GB,51.51,-0.13,42.7,61.755,0.81,6.966,34.601,1.102,18.53,34.62,0.747,19.8,73.5,1.62
2026-03-29 20:00:00,London,GB,51.51,-0.13,36.8,39.99,1.208,4.385,85.629,1.12,13.24,25.84,0.585,21.1,38.5,2.33
2026-03-29 20:30:00,London,GB,51.51,-0.13,36.2,36.887,1.353,6.381,42.129,1.234,14.09,21.65,1.032,35.1,61.6,4.39
2026-03-29 21:00:00,London,GB,51.51,-0.13,57.9,90.569,1.928,12.768,79.043,2.4,25.75,41.42,1.04,19.9,56.4,3.11
2026-03-29 21:30:00,London,GB,51.51,-0.13,51.2,48.615,3.299,11.28,108.33,2.476,19.6,34.78,1.524,31.1,66.3,9.57
2026-03-29 22:00:00,London,GB,51.51,-0.13,50.4,90.338,1.282,7.017,74.112,2.014,22.27,35.2,0.544,32.9,55.9,11.13
2026-03-29 22:30:00,London,GB,51.51,-0.13,41.7,79.653,1.221,7.916,35.178,1.393,15.99,25.3,1.103,18.0,82.1,6.6
2026-03-29 23:00:00,London,GB,51.51,-0.13,57.5,99.515,3.359,12.513,81.594,2.664,24.71,42.33,1.291,25.3,46.8,5.11
2026-03-29 23:30:00,London,GB,51.51,-0.13,55.8,65.383,3.007,11.626,32.595,3.142,24.67,46.28,1.479,28.2,69.5,9.08
2026-03-30 00:00:00,London,GB,51.51,-0.13,34.7,58.06,0.936,5.624,58.66,1.546,12.33,20.81,0.522,30.6,36.4,2.0
2026-03-30 00:30:00,London,GB,51.51,-0.13,44.2,58.157,0.774,5.255,37.591,2.117,17.35,27.63,0.541,25.9,83.1,14.03
2026-03-30 01:00:00,London,GB,51.51,-0.13,47.4,77.613,2.701,9.049,78.798,2.258,16.86,26.18,0.467,27.6,81.1,8.84
2026-03-30 01:30:00,London,GB,51.51,-0.13,46.3,53.108,1.926,8.165,119.133,1.229,17.45,30.84,0.496,25.9,64.8,6.89
2026-03-30 02:00:00,London,GB,51.51,-0.13,45.4,65.817,1.829,8.654,51.636,1.363,20.09,35.86,1.282,19.5,50.9,3.95
2026-03-30 02:30:00,London,GB,51.51,-0.13,45.0,44.905,2.031,9.456,75.604,1.589,18.91,37.74,0.727,21.4,85.3,5.72
2026-03-30 03:00:00,London,GB,51.51,-0.13,50.6,47.076,1.227,10.513,69.269,2.862,20.54,32.96,0.889,33.6,69.9,5.78
2026-03-30 03:30:00,London,GB,51.51,-0.13,56.3,55.751,2.175,7.906,98.641,1.343,22.6,39.35,1.429,29.1,74.1,0.03
2026-03-30 04:00:00,London,GB,51.51,-0.13,39.8,75.616,1.888,9.181,52.953,0.985,16.43,27.1,0.63,22.9,77.6,7.6
2026-03-30 04:30:00,London,GB,51.51,-0.13,36.5,44.187,1.517,6.213,84.991,1.825,15.9,27.76,1.117,25.2,54.7,13.08
2026-03-30 05:00:00,London,GB,51.51,-0.13,37.4,70.012,1.011,7.513,88.344,1.908,16.21,31.96,0.701,33.0,56.2,13.47
2026-03-30 05:30:00,London,GB,51.51,-0.13,33.7,48.078,2.646,8.982,51.968,1.687,15.01,23.43,0.786,22.9,30.4,6.99
2026-03-30 06:00:00,London,GB,51.51,-0.13,39.8,40.916,0.902,4.58,54.736,1.164,14.61,22.53,0.385,20.3,74.5,2.05
2026-03-30 06:30:00,London,GB,51.51,-0.13,45.9,60.263,1.54,6.316,110.426,1.984,16.43,25.42,0.374,30.8,64.2,1.86
2026-03-30 07:00:00,London,GB,51.51,-0.13,73.5,155.11,2.269,15.782,76.093,4.309,31.47,52.21,2.235,32.0,85.0,10.76
2026-03-30 07:30:00,London,GB,51.51,-0.13,72.9,122.221,3.839,16.396,110.026,3.472,32.64,58.26,1.477,23.6,81.8,14.85
2026-03-30 08:00:00,London,GB,51.51,-0.13,69.0,112.114,0.961,7.924,90.685,1.507,24.63,47.37,1.206,26.0,40.4,2.46
2026-03-30 08:30:00,London,GB,51.51,-0.13,57.3,76.166,3.483,11.886,31.281,2.685,22.05,36.21,0.466,29.0,83.4,14.11
2026-03-30 09:00:00,London,GB,51.51,-0.13,73.0,91.694,2.783,12.274,36.762,3.203,27.5,51.77,1.095,22.2,59.4,11.87
2026-03-30 09:30:00,London,GB,51.51,-0.13,75.9,114.437,1.499,10.945,53.177,2.25,27.8,49.68,1.871,27.2,55.4,6.48
2026-03-30 10:00:00,London,GB,51.51,-0.13,61.8,71.443,2.419,9.172,85.286,1.931,23.13,41.22,1.425,30.9,37.5,8.69
2026-03-30 10:30:00,London,GB,51.51,-0.13,62.5,106.894,3.237,11.956,43.025,3.346,22.47,37.61,0.672,28.3,33.9,11.22
2026-03-30 11:00:00,London,GB,51.51,-0.13,68.9,136.874,2.371,13.431,40.635,2.644,29.43,57.33,0.935,30.7,34.2,14.66
2026-03-30 11:30:00,London,GB,51.51,-0.13,64.2,101.549,4.292,15.156,42.902,1.737,28.56,55.56,1.674,25.2,57.9,8.04
2026-03-30 12:00:00,London,GB,51.51,-0.13,67.7,78.545,3.571,12.026,106.203,1.873,24.09,37.54,1.069,21.5,69.2,8.47
2026-03-30 12:30:00,London,GB,51.51,-0.13,63.4,55.822,1.876,8.978,41.876,2.473,26.97,44.65,0.605,26.8,89.9,12.21
2026-03-30 13:00:00,London,GB,51.51,-0.13,57.1,64.784,1.513,7.035,66.97,2.418,23.4,38.28,1.555,21.6,57.3,11.47
2026-03-30 13:30:00,London,GB,51.51,-0.13,50.0,52.263,0.914,8.021,76.403,1.866,19.57,38.39,0.747,30.6,47.7,13.9
2026-03-30 14:00:00,London,GB,51.51,-0.13,43.1,80.18,2.111,9.764,59.262,2.132,16.57,26.32,0.348,19.2,79.7,5.92
2026-03-30 14:30:00,London,GB,51.51,-0.13,32.4,39.944,0.634,4.812,70.353,1.834,13.58,25.67,0.379,34.8,44.8,13.13
2026-03-30 15:00:00,London,GB,51.51,-0.13,47.8,46.176,1.449,5.825,113.713,2.089,17.0,26.31,1.002,27.7,34.1,14.67
2026-03-30 15:30:00,London,GB,51.51,-0.13,57.2,101.369,1.448,7.828,86.44,1.795,20.38,33.19,0.729,20.3,62.2,0.18
2026-03-30 16:00:00,London,GB,51.51,-0.13,54.6,93.143,2.417,11.926,116.516,1.798,23.02,38.63,1.224,31.5,60.6,3.87
2026-03-30 16:30:00,London,GB,51.51,-0.13,54.5,51.623,3.207,11.516,61.262,3.223,23.03,38.4,0.99,18.2,85.7,14.9
2026-03-30 17:00:00,London,GB,51.51,-0.13,65.3,83.202,2.859,12.772,69.752,2.441,23.93,45.71,1.174,35.7,36.2,7.36
2026-03-30 17:30:00,London,GB,51.51,-0.13,70.7,120.487,1.747,8.744,93.013,2.017,27.46,46.08,2.117,32.6,72.9,7.01
2026-03-30 18:00:00,London,GB,51.51,-0.13,78.6,92.164,2.499,18.942,84.2,1.943,33.68,63.69,0.951,22.6,70.6,5.05
2026-03-30 18:30:00,London,GB,51.51,-0.13,81.9,125.497,3.619,12.369,99.562,2.195,29.08,52.75,0.637,27.5,39.0,1.64
2026-03-30 19:00:00,London,GB,51.51,-0.13,69.8,76.538,1.939,11.853,105.725,3.881,27.42,42.46,1.551,30.9,56.6,13.22
2026-03-30 19:30:00,London,GB,51.51,-0.13,66.1,113.459,4.279,14.504,65.565,3.706,26.46,51.2,0.783,24.9,78.8,2.97
2026-03-30 20:00:00,London,GB,51.51,-0.13,52.7,96.887,3.637,12.886,40.696,2.823,22.0,43.37,1.075,21.2,81.3,9.07
2026-03-30 20:30:00,London,GB,51.51,-0.13,26.8,24.848,0.36,3.522,81.482,1.251,11.07,20.69,0.251,23.1,31.7,6.83
2026-03-30 21:00:00,London,GB,51.51,-0.13,32.1,23.428,0.663,4.347,54.27,1.125,11.6,19.96,0.911,30.9,43.4,12.67
2026-03-30 21:30:00,London,GB,51.51,-0.13,16.4,29.679,0.279,2.048,50.013,0.959,6.59,11.29,0.463,32.8,48.2,4.64
2026-03-30 22:00:00,London,GB,51.51,-0.13,33.9,54.596,1.049,5.001,40.429,1.435,14.76,22.49,0.95,19.4,41.9,0.64
2026-03-30 22:30:00,London,GB,51.51,-0.13,26.0,49.959,0.568,4.47,68.204,1.447,10.95,19.32,0.644,19.0,63.0,10.17
2026-03-30 23:00:00,London,GB,51.51,-0.13,29.7,50.904,0.716,3.754,31.032,1.052,11.23,21.56,0.587,28.4,81.5,0.84
2026-03-30 23:30:00,London,GB,51.51,-0.13,43.2,78.044,1.536,5.868,44.842,2.338,16.14,27.85,1.223,26.7,35.8,1.76
2026-03-31 00:00:00,London,GB,51.51,-0.13,28.3,39.805,1.639,6.101,70.824,1.115,11.7,18.73,0.69,35.4,57.5,13.02
2026-03-31 00:30:00,London,GB,51.51,-0.13,31.7,58.241,1.731,6.901,98.38,0.646,12.39,20.1,0.937,25.8,67.7,2.54
2026-03-31 01:00:00,London,GB,51.51,-0.13,27.2,32.893,0.798,3.983,60.79,0.92,9.98,17.67,0.495,18.8,31.9,5.81
2026-03-31 01:30:00,London,GB,51.51,-0.13,27.9,27.512,0.946,4.298,56.651,1.206,9.77,15.86,0.608,24.2,42.6,13.56
2026-03-31 02:00:00,London,GB,51.51,-0.13,25.8,48.32,0.959,3.886,48.697,1.01,11.32,22.17,0.262,19.5,78.8,4.82
2026-03-31 02:30:00,London,GB,51.51,-0.13,31.5,63.913,0.809,5.11,93.946,1.413,13.69,24.42,0.707,27.6,62.3,7.18
2026-03-31 03:00:00,London,GB,51.51,-0.13,34.6,67.663,0.765,6.078,38.594,1.104,15.14,29.87,1.029,25.8,34.1,4.94
2026-03-31 03:30:00,London,GB,51.51,-0.13,38.2,73.999,0.726,5.394,89.274,1.073,15.32,29.79,0.757,19.8,41.3,11.65
2026-03-31 04:00:00,London,GB,51.51,-0.13,38.9,57.741,1.3,7.344,48.342,1.835,14.37,24.28,1.051,32.7,30.5,4.41
2026-03-31 04:30:00,London,GB,51.51,-0.13,35.4,65.224,0.874,8.389,62.187,1.867,14.14,27.99,0.506,19.5,36.3,11.63
2026-03-31 05:00:00,London,GB,51.51,-0.13,39.4,47.607,2.379,8.764,46.775,1.046,15.45,28.34,1.004,28.4,64.9,14.43
2026-03-31 05:30:00,London,GB,51.51,-0.13,41.3,38.851,1.391,5.958,37.934,1.892,17.16,27.72,0.47,25.1,60.5,12.18
2026-03-31 06:00:00,London,GB,51.51,-0.13,45.5,101.737,2.125,12.229,58.308,1.982,20.45,39.21,0.64,32.1,32.3,10.34
2026-03-31 06:30:00,London,GB,51.51,-0.13,53.1,96.218,1.03,6.047,63.77,1.053,19.68,37.07,0.413,28.7,61.4,3.46
2026-03-31 07:00:00,London,GB,51.51,-0.13,73.3,104.081,1.85,9.989,65.974,1.962,31.02,51.74,2.45,25.2,62.5,13.58
2026-03-31 07:30:00,London,GB,51.51,-0.13,81.6,134.738,3.5,17.59,63.003,2.649,32.33,52.71,2.295,32.7,57.8,13.32
2026-03-31 08:00:00,London,GB,51.51,-0.13,83.7,142.734,3.323,18.936,58.124,3.901,35.78,59.9,1.178,26.7,74.8,1.2
2026-03-31 08:30:00,London,GB,51.51,-0.13,72.9,76.091,4.648,15.672,31.967,3.234,26.66,44.71,0.979,20.8,62.0,11.77
2026-03-31 09:00:00,London,GB,51.51,-0.13,72.5,61.691,0.991,9.263,119.467,2.799,28.58,51.77,1.546,35.8,76.7,13.08
2026-03-31 09:30:00,London,GB,51.51,-0.13,59.2,60.92,3.057,12.906,99.32,1.189,22.69,40.02,1.525,25.1,77.1,9.69
2026-03-31 10:00:00,London,GB,51.51,-0.13,53.2,89.525,2.601,11.921,113.12,2.45,20.96,32.91,1.405,21.1,83.2,0.07
2026-03-31 10:30:00,London,GB,51.51,-0.13,62.9,77.473,2.887,16.271,74.961,4.032,27.78,55.08,0.907,26.5,73.9,14.28
2026-03-31 11:00:00,London,GB,51.51,-0.13,77.2,84.941,1.858,17.631,101.773,3.09,31.23,57.25,2.165,30.2,87.1,14.29
2026-03-31 11:30:00,London,GB,51.51,-0.13,70.8,107.109,2.252,9.14,114.207,3.406,28.64,47.65,0.579,33.8,79.5,0.61
2026-03-31 12:00:00,London,GB,51.51,-0.13,54.8,56.361,0.969,9.133,65.862,1.627,19.57,33.58,0.797,19.1,68.6,1.77
2026-03-31 12:30:00,London,GB,51.51,-0.13,48.9,74.14,1.608,6.604,103.719,2.164,19.5,32.71,1.052,32.4,33.3,13.99
2026-03-31 13:00:00,London,GB,51.51,-0.13,44.0,89.53,1.879,8.132,95.556,2.359,18.36,27.97,1.221,20.2,71.8,4.91
2026-03-31 13:30:00,London,GB,51.51,-0.13,40.9,44.69,0.833,5.321,54.396,1.449,15.6,28.22,1.0,30.7,77.0,6.01
2026-03-31 14:00:00,London,GB,51.51,-0.13,56.1,62.732,1.396,10.255,77.614,3.037,24.91,37.39,0.691,33.8,52.7,0.03
2026-03-31 14:30:00,London,GB,51.51,-0.13,57.5,64.039,2.922,14.047,72.09,2.974,24.82,38.73,1.145,22.0,87.5,6.97
2026-03-31 15:00:00,London,GB,51.51,-0.13,67.7,101.914,1.905,11.826,43.678,2.918,30.32,47.72,2.121,31.2,68.8,12.94
2026-03-31 15:30:00,London,GB,51.51,-0.13,72.7,67.189,2.669,10.282,77.999,3.92,28.02,42.97,1.898,22.5,81.6,2.43
2026-03-31 16:00:00,London,GB,51.51,-0.13,76.2,132.037,2.026,13.82,119.448,1.542,30.64,52.98,0.995,22.0,89.4,6.66
2026-03-31 16:30:00,London,GB,51.51,-0.13,77.0,89.293,3.863,13.352,108.83,4.134,31.78,52.98,0.762,19.7,59.3,9.8
2026-03-31 17:00:00,London,GB,51.51,-0.13,82.8,110.301,2.273,19.129,47.72,4.025,32.39,51.56,0.679,19.4,79.0,12.36
2026-03-31 17:30:00,London,GB,51.51,-0.13,85.0,95.276,2.313,15.518,113.257,2.028,31.66,62.6,1.24,27.8,78.1,0.53
2026-03-31 18:00:00,London,GB,51.51,-0.13,100.8,117.232,3.692,18.685,40.024,3.202,38.41,59.27,1.302,30.9,72.1,13.95
2026-03-31 18:30:00,London,GB,51.51,-0.13,96.3,179.568,2.885,14.924,34.696,3.254,39.92,62.73,1.641,25.7,30.2,3.37
2026-03-31 19:00:00,London,GB,51.51,-0.13,94.9,116.411,3.497,12.615,53.676,5.009,34.77,53.78,0.917,32.4,61.5,12.32
2026-03-31 19:30:00,London,GB,51.51,-0.13,82.5,98.067,0.981,9.439,49.683,3.373,30.84,52.79,1.382,28.3,75.0,11.37
2026-03-31 20:00:00,London,GB,51.51,-0.13,65.5,127.943,3.896,15.05,86.743,1.492,27.54,54.09,0.584,31.3,52.1,4.4
2026-03-31 20:30:00,London,GB,51.51,-0.13,60.7,88.656,0.881,6.777,69.274,2.951,21.97,35.99,0.44,28.6,58.5,9.38
2026-03-31 21:00:00,London,GB,51.51,-0.13,72.7,72.591,1.946,13.449,100.436,2.96,25.93,47.65,1.362,35.4,65.8,1.52
2026-03-31 21:30:00,London,GB,51.51,-0.13,68.9,97.073,1.413,12.42,66.136,1.53,27.22,50.64,1.898,29.7,62.0,0.98
2026-03-31 22:00:00,London,GB,51.51,-0.13,68.6,123.835,2.203,9.513,104.972,3.253,27.81,54.97,0.71,19.4,48.5,8.3
2026-03-31 22:30:00,London,GB,51.51,-0.13,78.8,78.513,2.08,11.396,46.563,2.306,30.02,47.58,1.086,34.5,76.6,10.34
2026-03-31 23:00:00,London,GB,51.51,-0.13,80.8,140.881,1.598,10.549,63.018,3.395,29.81,50.92,1.601,19.6,68.3,4.86
2026-03-31 23:30:00,London,GB,51.51,-0.13,78.2,117.456,4.309,16.103,72.406,4.107,33.18,63.95,2.354,24.5,72.0,13.12
2026-04-01 00:00:00,London,GB,51.51,-0.13,57.7,81.247,3.521,12.184,52.911,2.993,25.04,39.45,1.077,23.6,44.4,14.07
2026-04-01 00:30:00,London,GB,51.51,-0.13,56.1,77.989,1.692,8.232,97.962,3.709,25.0,47.63,1.793,24.6,76.5,12.8
2026-04-01 01:00:00,London,GB,51.51,-0.13,60.1,104.083,2.344,9.012,97.155,2.694,23.47,39.71,0.605,35.7,33.7,14.31
2026-04-01 01:30:00,London,GB,51.51,-0.13,55.0,53.027,0.83,7.188,80.324,1.085,19.78,33.36,1.153,30.3,50.3,9.54
2026-04-01 02:00:00,London,GB,51.51,-0.13,51.8,48.402,2.902,12.216,73.908,1.588,21.95,37.29,1.133,21.1,74.0,2.9
2026-04-01 02:30:00,London,GB,51.51,-0.13,47.5,79.259,2.359,12.303,73.856,1.262,21.28,36.52,1.308,19.1,62.3,5.85
2026-04-01 03:00:00,London,GB,51.51,-0.13,52.9,53.74,1.813,7.333,80.6,2.551,20.02,30.42,0.563,34.5,60.9,14.44
2026-04-01 03:30:00,London,GB,51.51,-0.13,58.2,79.002,1.455,11.559,53.31,2.538,21.93,33.21,1.39,33.4,34.2,8.24
2026-04-01 04:00:00,London,GB,51.51,-0.13,56.1,57.477,1.87,6.585,63.703,1.798,20.56,39.17,0.436,24.9,82.3,0.61
2026-04-01 04:30:00,London,GB,51.51,-0.13,55.5,75.907,2.113,7.656,39.566,1.067,19.6,34.16,0.872,23.8,63.7,14.92
2026-04-01 05:00:00,London,GB,51.51,-0.13,62.6,135.67,1.881,10.713,96.89,2.712,27.22,52.46,1.126,25.6,42.4,4.94
2026-04-01 05:30:00,London,GB,51.51,-0.13,63.1,81.532,1.697,13.78,106.123,3.591,25.88,43.4,1.373,27.7,65.2,10.6
2026-04-01 06:00:00,London,GB,51.51,-0.13,74.1,101.302,1.504,9.159,52.652,2.486,26.16,44.45,1.556,20.5,80.6,1.68
2026-04-01 06:30:00,London,GB,51.51,-0.13,66.4,59.626,3.565,13.756,110.715,3.427,24.44,48.61,1.477,21.1,57.9,3.75
2026-04-01 07:00:00,London,GB,51.51,-0.13,83.7,127.838,1.933,16.777,87.52,4.155,30.15,48.7,1.435,20.1,30.6,9.69
2026-04-01 07:30:00,London,GB,51.51,-0.13,95.0,151.991,3.823,19.429,55.856,5.001,34.87,69.63,2.067,18.6,71.9,13.84
2026-04-01 08:00:00,London,GB,51.51,-0.13,96.4,126.87,2.226,19.72,108.88,2.693,35.01,52.55,1.925,24.4,60.5,1.56
2026-04-01 08:30:00,London,GB,51.51,-0.13,87.5,146.685,3.912,15.059,74.837,2.718,33.66,60.48,1.611,23.2,78.4,5.28
2026-04-01 09:00:00,London,GB,51.51,-0.13,96.2,122.5,1.622,14.845,68.162,4.671,40.36,65.47,1.701,23.5,79.4,11.38
2026-04-01 09:30:00,London,GB,51.51,-0.13,87.7,155.022,4.502,19.384,78.526,3.634,33.0,56.28,2.615,26.1,56.7,0.99
2026-04-01 10:00:00,London,GB,51.51,-0.13,67.9,119.992,1.476,8.965,109.65,3.109,26.32,48.3,1.012,32.3,31.3,8.8
2026-04-01 10:30:00,London,GB,51.51,-0.13,84.5,112.614,4.358,15.301,58.289,3.668,30.61,59.26,1.957,26.6,44.3,4.89
2026-04-01 11:00:00,London,GB,51.51,-0.13,76.7,109.107,1.622,10.321,81.691,2.641,27.53,43.86,1.825,33.0,79.2,0.74
2026-04-01 11:30:00,London,GB,51.51,-0.13,74.6,143.523,3.004,14.666,75.63,3.124,29.02,54.85,1.081,29.5,38.4,9.27
2026-04-01 12:00:00,London,GB,51.51,-0.13,74.5,145.105,3.709,16.98,110.946,2.597,29.55,49.38,2.333,28.3,75.8,5.32
2026-04-01 12:30:00,London,GB,51.51,-0.13,62.8,109.613,2.948,11.1,47.561,2.584,26.57,43.97,1.074,36.0,58.6,10.11
2026-04-01 13:00:00,London,GB,51.51,-0.13,69.5,86.318,3.626,13.768,91.62,1.796,25.54,49.81,0.835,29.7,58.5,9.23
2026-04-01 13:30:00,London,GB,51.51,-0.13,67.9,64.867,2.037,11.715,89.365,1.782,26.13,43.7,2.07,20.0,70.5,6.45
2026-04-01 14:00:00,London,GB,51.51,-0.13,69.0,136.815,1.622,15.046,38.034,2.177,28.07,45.5,1.624,21.4,51.6,13.24
2026-04-01 14:30:00,London,GB,51.51,-0.13,66.9,120.525,3.24,12.962,85.007,2.694,28.32,49.74,1.818,20.8,39.1,3.17
2026-04-01 15:00:00,London,GB,51.51,-0.13,56.8,56.806,2.561,9.793,95.625,1.745,24.2,40.32,1.781,27.4,78.5,14.71
2026-04-01 15:30:00,London,GB,51.51,-0.13,62.8,88.236,2.81,11.912,90.746,2.376,27.2,48.89,1.048,19.8,31.8,2.14
2026-04-01 16:00:00,London,GB,51.51,-0.13,71.6,97.423,2.087,12.328,64.577,2.213,31.43,50.57,2.026,33.9,52.3,14.31
2026-04-01 16:30:00,London,GB,51.51,-0.13,61.2,76.006,3.337,12.219,84.723,1.892,24.8,39.97,0.894,25.1,71.1,12.92
2026-04-01 17:00:00,London,GB,51.51,-0.13,72.3,98.058,4.581,15.274,33.926,2.825,25.72,51.16,0.767,19.9,53.5,7.65
2026-04-01 17:30:00,London,GB,51.51,-0.13,80.9,118.979,2.388,13.893,52.903,2.363,32.76,61.68,0.669,19.0,50.2,13.4
2026-04-01 18:00:00,London,GB,51.51,-0.13,76.5,74.989,3.116,13.033,66.69,2.332,27.4,48.96,1.042,27.2,87.6,8.47
2026-04-01 18:30:00,London,GB,51.51,-0.13,74.3,108.74,2.684,11.296,67.215,4.572,30.87,58.72,2.469,24.8,39.5,4.49
2026-04-01 19:00:00,London,GB,51.51,-0.13,76.3,135.355,1.971,13.275,57.014,3.128,28.4,45.05,1.709,31.1,43.7,14.84
2026-04-01 19:30:00,London,GB,51.51,-0.13,72.5,114.794,2.042,11.783,112.19,3.284,28.62,53.09,2.077,20.9,50.4,1.86
2026-04-01 20:00:00,London,GB,51.51,-0.13,63.5,114.794,4.012,15.124,103.467,3.339,25.82,45.88,0.712,22.4,65.1,5.26
2026-04-01 20:30:00,London,GB,51.51,-0.13,58.0,52.498,3.205,13.409,100.184,3.092,25.48,50.2,0.871,25.3,82.3,11.31
